Group,Delay,Phase,Path,Latency
1,0,0,"[[40, 39, 48, 49, 58, 57, 56, 65, 56, 65, 56, 55, 46, 45, 54, 63, 72], [40, 39, 48, 49, 50, 41, 42, 33, 42, 41, 32, 23, 22, 23, 14, 23, 14, 13, 14, 13, 14, 15, 14, 13, 4, 5, 14, 13, 22, 13, 22, 13, 12, 3, 4, 3, 12, 3, 3, 4, 3, 4, 5, 4, 13, 22, 13, 4, 5, 4, 13, 22, 23, 32, 23, 24, 15, 14, 13, 12, 3, 12, 11, 10, 11, 2, 2, 11, 2, 11, 10, 19, 10, 11, 2, 11, 2, 1, 2, 11, 20, 11, 10, 1, 2, 1, 0, 1, 2, 1, 2, 2, 2, 1, 2, 11, 20, 21, 20, 11, 20, 21, 30, 31, 30, 31, 40, 49, 50, 51, 42, 41, 42, 51, 60, 59, 50, 59, 58, 57, 56, 55, 54, 63, 72], [40, 31, 40, 31, 40, 31, 40, 31, 40, 31, 32, 33, 34, 35, 34, 43, 44, 43, 52, 51, 52, 51, 52, 43, 44, 44, 43, 52, 61, 62, 61, 70, 71, 71, 62, 53, 52, 53, 52, 43, 42, 51, 50, 51, 52, 43, 42, 51, 42, 51, 52, 51, 52, 51, 60, 59, 58, 57, 56, 55, 64, 73, 64, 73, 72], [40, 31, 32, 41, 42, 51, 60, 69, 70, 69, 70, 71, 62, 71, 71, 80, 71, 71, 80, 80, 80, 79, 78, 79, 79, 70, 71, 80, 80, 79, 70, 79, 80, 79, 78, 79, 80, 80, 79, 80, 79, 80, 71, 70, 61, 62, 71, 71, 80, 79, 80, 80, 80, 80, 71, 62, 71, 71, 62, 71, 71, 62, 62, 62, 71, 70, 71, 62, 71, 62, 62, 71, 62, 62, 71, 62, 71, 80, 80, 80, 80, 80, 80, 80, 80, 80, 80, 80, 71, 70, 61, 62, 62, 53, 52, 51, 60, 59, 50, 51, 60, 59, 58, 57, 56, 55, 64, 63, 72], [40, 31, 32, 23, 14, 23, 14, 5, 5, 5, 4, 3, 12, 3, 12, 3, 12, 3, 2, 2, 11, 20, 21, 12, 3, 4, 13, 12, 11, 20, 21, 20, 19, 10, 9, 10, 9, 0, 1, 2, 3, 12, 11, 2, 3, 4, 5, 5, 5, 5, 4, 3, 2, 1, 2, 3, 4, 4, 13, 12, 3, 4, 3, 3, 2, 2, 3, 2, 2, 3, 3, 3, 2, 11, 12, 3, 12, 3, 12, 11, 12, 11, 12, 3, 4, 13, 4, 5, 5, 5, 5, 5, 5, 5, 4, 13, 4, 13, 4, 3, 2, 3, 2, 2, 3, 2, 3, 2, 11, 10, 1, 2, 11, 2, 2, 11, 2, 2, 2, 1, 0, 1, 2, 1, 2, 2, 1, 2, 2, 2, 2, 11, 20, 11, 10, 1, 2, 3, 12, 13, 12, 11, 10, 9, 18, 9, 0, 0, 1, 1, 2, 3, 3, 2, 2, 1, 0, 1, 2, 1, 2, 3, 3, 2, 3, 3, 3, 2, 11, 2, 2, 1, 0, 1, 0, 1, 2, 11, 12, 3, 2, 1, 0, 9, 0, 1, 10, 1, 0, 1, 0, 0, 1, 10, 1, 0, 1, 0, 1, 10, 1, 0, 0, 1, 0, 1, 0, 1, 10, 1, 10, 1, 10, 9, 10, 9, 0, 0, 1, 10, 1, 10, 11, 10, 19, 18, 19, 20, 21, 20, 19, 20, 19, 10, 1, 10, 9, 0, 1, 1, 10, 9, 9, 10, 9, 18, 9, 10, 1, 1, 0, 1, 0, 1, 10, 9, 10, 9, 10, 11, 12, 21, 20, 11, 2, 3, 4, 4, 3, 2, 11, 2, 11, 20, 19, 18, 9, 0, 0, 0, 0, 0, 1, 1, 0, 0, 9, 10, 19, 10, 9, 10, 11, 10, 19, 18, 9, 9, 0, 9, 0, 1, 0, 1, 0, 9, 0, 0, 9, 0, 9, 9, 9, 9, 9, 18, 9, 0, 1, 10, 11, 10, 1, 2, 3, 2, 3, 2, 3, 2, 3, 2, 3, 12, 21, 20, 29, 38, 39, 38, 29, 28, 27, 27, 18, 9, 18, 9, 18, 19, 28, 19, 28, 29, 28, 37, 38, 47, 56, 55, 64, 63, 72], [40, 39, 38, 29, 28, 37, 38, 47, 38, 47, 38, 29, 28, 37, 38, 29, 28, 37, 38, 47, 38, 37, 38, 37, 38, 47, 46, 37, 28, 19, 28, 19, 28, 19, 28, 19, 28, 19, 28, 29, 28, 29, 28, 37, 46, 45, 54, 63, 72], [40, 41, 42, 41, 42, 51, 60, 59, 58, 57, 56, 55, 64, 63, 72], [40, 41, 42, 51, 60, 59, 58, 57, 56, 55, 64, 63, 72], [40, 41, 32, 33, 34, 43, 42, 51, 60, 59, 58, 57, 56, 55, 64, 63, 72], [40, 41, 42, 51, 60, 59, 68, 67, 66, 65, 56, 55, 64, 73, 72], [40, 41, 32, 41, 50, 51, 50, 51, 60, 61, 62, 71, 70, 61, 62, 61, 62, 62, 61, 52, 51, 60, 51, 60, 59, 60, 51, 42, 51, 42, 51, 60, 59, 68, 59, 58, 57, 56, 57, 66, 65, 64, 63, 72], [40, 41, 40, 31, 40, 31, 32, 33, 34, 33, 24, 15, 14, 13, 4, 13, 4, 5, 14, 15, 14, 15, 14, 15, 6, 7, 8], [40, 31, 32, 41, 50, 51, 42, 33, 32, 41, 40, 39, 38, 39, 40, 31, 32, 33, 32, 33, 42, 51, 50, 51, 52, 51, 52, 51, 52, 61, 62, 53, 44, 43, 42, 41, 32, 23, 24, 23, 24, 25, 24, 33, 32, 33, 32, 33, 32, 33, 42, 51, 42, 43, 42, 43, 42, 51, 52, 51, 52, 51, 52, 43, 42, 51, 42, 51, 42, 51, 60, 59, 58, 49, 58, 57, 48, 47, 46, 45, 54, 63, 72], [40, 49, 50, 49, 40, 39, 30, 31, 22, 21, 20, 21, 30, 31, 22, 13, 14, 23, 24, 23, 24, 33, 32, 23, 24, 33, 42, 51, 50, 51, 60, 61, 52, 51, 52, 53, 53, 62, 71, 80, 79, 80, 80, 80, 79, 80, 79, 80, 80, 80, 80, 80, 80, 80, 80, 80, 80, 71, 62, 62, 62, 71, 71, 71, 62, 62, 71, 80, 71, 71, 71, 71, 71, 80, 79, 80, 79, 80, 71, 80, 71, 80, 71, 71, 80, 71, 80, 71, 71, 71, 80, 79, 79, 80, 80, 80, 71, 80, 79, 79, 78, 78, 78, 79, 80, 71, 80, 79, 80, 71, 80, 80, 80, 80, 80, 79, 70, 61, 60, 51, 52, 61, 52, 61, 60, 59, 50, 41, 32, 31, 22, 23, 24, 25, 24, 23, 24, 33, 24, 33, 32, 31, 22, 23, 22, 13, 14, 13, 14, 15, 14, 15, 6, 5, 14, 13, 14, 13, 4, 13, 12, 13, 4, 4, 5, 4, 3, 12, 21, 20, 21, 20, 21, 20, 21, 20, 21, 20, 21, 20, 29, 28, 37, 36, 45, 54, 63, 72], [40, 31, 40, 39, 48, 39, 38, 37, 46, 37, 38, 29, 28, 29, 28, 29, 20, 19, 28, 29, 28, 37, 38, 47, 46, 45, 54, 63, 72], [40, 31, 30, 31, 22, 23, 32, 31, 30, 39, 40, 31, 40, 31, 32, 23, 22, 31, 40, 31, 40, 31, 40, 31, 32, 23, 32, 23, 32, 31, 32, 23, 32, 41, 40, 31, 22, 31, 30, 29, 20, 21, 12, 13, 4, 3, 12, 13, 12, 13, 12, 21, 12, 3, 12, 13, 12, 21, 12, 21, 20, 21, 12, 21, 20, 29, 30, 21, 12, 21, 20, 21, 12, 3, 12, 13, 14, 15, 14, 23, 14, 23, 14, 23, 24, 33, 42, 41, 40, 41, 32, 23, 14, 15, 14, 23, 14, 23, 14, 23, 14, 23, 24, 33, 34, 43, 42, 51, 42, 33, 42, 51, 52, 43, 42, 51, 52, 51, 52, 51, 52, 53, 53, 53, 53, 44, 44, 35, 34, 43, 42, 41, 40, 31, 22, 31, 30, 21, 20, 21, 20, 21, 20, 21, 20, 21, 20, 21, 30, 29, 30, 29, 30, 29, 30, 21, 20, 29, 20, 29, 20, 29, 20, 21, 30, 29, 20, 29, 20, 21, 20, 29, 28, 37, 38, 37, 38, 47, 48, 57, 56, 55, 64, 63, 72], [40, 41, 40, 41, 40, 41, 40, 41, 32, 33, 42, 41, 40, 41, 40, 31, 40, 41, 40, 41, 32, 23, 32, 31, 30, 39, 30, 39, 38, 37, 38, 37, 38, 29, 20, 29, 28, 29, 20, 21, 12, 11, 20, 21, 20, 21, 12, 3, 4, 13, 14, 23, 22, 31, 22, 21, 20, 21, 12, 13, 14, 23, 22, 21, 20, 11, 20, 11, 20, 11, 20, 21, 30, 31, 40, 31, 40, 41, 32, 31, 40, 41, 32, 31, 40, 41, 40, 41, 32, 31, 40, 41, 32, 31, 40, 41, 42, 51, 42, 43, 42, 51, 60, 51, 52, 51, 60, 59, 60, 61, 52, 51, 52, 51, 52, 51, 52, 51, 52, 51, 52, 51, 60, 59, 68, 59, 60, 59, 60, 59, 60, 51, 52, 61, 62, 71, 80, 80, 79, 80, 79, 80, 79, 78, 69, 68, 77, 76, 77, 68, 59, 50, 41, 32, 23, 14, 23, 24, 25, 34, 33, 32, 23, 24, 25, 26, 35, 34, 35, 34, 43, 52, 61, 62, 61, 52, 61, 52, 61, 52, 51, 52, 61, 52, 61, 52, 61, 60, 59, 60, 59, 50, 41, 32, 23, 14, 13, 4, 5, 14, 23, 14, 13, 4, 4, 3, 4, 5, 14, 23, 32, 41, 32, 31, 40, 41, 50, 41, 32, 31, 22, 31, 30, 39, 38, 47, 56, 47, 56, 47, 56, 47, 56, 65, 64, 63, 72], [40, 31, 40, 31, 40, 41, 32, 41, 32, 23, 14, 15, 6, 15, 6, 5, 4, 13, 4, 13, 4, 13, 14, 15, 16, 17, 26, 35, 34, 33, 24, 33, 24, 33, 24, 33, 24, 25, 16, 7, 16, 7, 8], [40, 31, 32, 23, 14, 23, 14, 15, 16, 7, 7, 16, 15, 16, 25, 24, 33, 24, 33, 24, 25, 24, 23, 24, 33, 24, 33, 32, 33, 42, 41, 50, 49, 58, 49, 50, 51, 42, 51, 60, 51, 60, 59, 58, 49, 50, 59, 50, 49, 50, 49, 40, 31, 40, 31, 30, 39, 38, 37, 46, 37, 36, 37, 46, 37, 46, 37, 38, 37, 46, 47, 56, 47, 56, 57, 66, 67, 68, 77, 77, 78, 69, 78, 77, 78, 79, 70, 69, 70, 79, 79, 80, 80, 80, 80, 71, 62, 53, 53, 53, 53, 53, 53, 53, 53, 53, 53, 53, 53, 53, 53, 44, 44, 43, 42, 41, 50, 49, 50, 49, 40, 41, 50, 41, 40, 41, 50, 59, 50, 59, 68, 67, 68, 59, 68, 59, 68, 59, 50, 41, 50, 59, 68, 67, 76, 76, 77, 68, 59, 58, 49, 50, 59, 58, 49, 40, 49, 50, 51, 50, 59, 50, 59, 60, 59, 50, 59, 68, 59, 50, 59, 50, 59, 50, 59, 68, 67, 58, 49, 40, 39, 48, 57, 56, 65, 64, 55, 64, 55, 56, 57, 56, 47, 56, 57, 56, 65, 56, 65, 56, 57, 56, 65, 64, 55, 56, 65, 56, 55, 56, 65, 66, 75, 66, 75, 76, 75, 66, 75, 74, 74, 65, 56, 65, 56, 65, 74, 74, 73, 72], [40, 39, 30, 21, 12, 3, 4, 13, 4, 13, 4, 13, 14, 13, 14, 23, 22, 31, 22, 31, 22, 13, 14, 23, 24, 33, 34, 25, 34, 33, 24, 15, 24, 15, 24, 33, 24, 25, 34, 35, 34, 35, 26, 17, 16, 25, 34, 25, 34, 33, 24, 15, 24, 25, 34, 25, 34, 43, 52, 43, 44, 53, 53, 52, 61, 62, 61, 70, 79, 79, 79, 79, 79, 80, 71, 71, 70, 61, 62, 53, 52, 51, 50, 59, 68, 59, 50, 59, 58, 57, 56, 55, 64, 63, 63, 72], [40, 49, 58, 49, 58, 49, 50, 59, 60, 69, 60, 69, 60, 69, 60, 61, 70, 79, 78, 78, 78, 79, 70, 79, 80, 80, 79, 70, 71, 62, 61, 70, 79, 70, 61, 52, 51, 50, 59, 50, 49, 48, 57, 56, 65, 56, 55, 64, 73, 72], [40, 39, 38, 47, 56, 47, 56, 65, 64, 63, 72], [40, 49, 50, 59, 60, 61, 60, 69, 60, 61, 60, 61, 60, 61, 60, 61, 70, 79, 70, 61, 60, 69, 78, 78, 78, 78, 78, 77, 78, 77, 78, 78, 77, 77, 78, 77, 78, 77, 78, 78, 77, 77, 77, 68, 67, 58, 57, 56, 65, 66, 75, 76, 76, 75, 66, 75, 76, 77, 68, 69, 70, 69, 78, 78, 78, 78, 77, 76, 76, 75, 66, 75, 66, 75, 66, 75, 66, 65, 64, 55, 46, 55, 46, 55, 56, 55, 64, 55, 56, 65, 74, 74, 65, 74, 74, 65, 74, 65, 74, 73, 72], [40, 41, 32, 31, 32, 31, 22, 21, 12, 13, 14, 13, 12, 13, 4, 4, 13, 4, 13, 22, 21, 20, 29, 28, 27, 18, 9, 18, 27, 18, 18, 9, 18, 27, 18, 9, 18, 27, 18, 19, 28, 29, 20, 29, 20, 19, 28, 19, 20, 29, 38, 29, 20, 21, 12, 21, 12, 13, 22, 31, 22, 31, 32, 31, 32, 31, 40, 49, 58, 59, 60, 61, 60, 61, 62, 61, 60, 69, 70, 69, 70, 69, 70, 69, 70, 69, 78, 78, 78, 77, 68, 67, 68, 59, 60, 61, 70, 69, 70, 69, 60, 61, 52, 51, 60, 61, 60, 61, 52, 51, 50, 59, 58, 67, 68, 67, 76, 76, 76, 76, 76, 76, 67, 58, 59, 60, 61, 60, 61, 60, 61, 60, 61, 60, 61, 62, 61, 70, 69, 60, 61, 60, 61, 52, 43, 52, 53, 52, 51, 52, 43, 44, 44, 43, 44, 43, 52, 51, 52, 43, 42, 33, 42, 41, 40, 49, 40, 41, 32, 31, 22, 31, 32, 23, 22, 31, 30, 29, 30, 21, 12, 3, 4, 4, 4, 5, 5, 6, 15, 24, 25, 24, 15, 24, 25, 24, 25, 16, 25, 16, 25, 26, 25, 26, 17, 16, 7, 16, 15, 6, 5, 4, 5, 5, 5, 5, 4, 5, 5, 4, 4, 4, 4, 4, 4, 4, 4, 3, 2, 11, 20, 11, 20, 21, 20, 19, 20, 19, 28, 29, 20, 11, 10, 1, 2, 3, 3, 3, 3, 3, 3, 12, 3, 3, 12, 3, 4, 4, 4, 4, 4, 5, 4, 4, 5, 4, 4, 5, 5, 4, 4, 5, 4, 5, 4, 4, 4, 5, 4, 5, 5, 14, 5, 4, 4, 5, 14, 13, 22, 13, 22, 13, 12, 13, 22, 13, 12, 13, 22, 31, 32, 31, 32, 23, 22, 13, 22, 31, 30, 21, 30, 29, 38, 29, 28, 29, 28, 29, 20, 19, 20, 19, 28, 19, 28, 29, 20, 19, 28, 19, 28, 37, 46, 47, 48, 49, 58, 59, 50, 51, 60, 61, 60, 61, 60, 61, 60, 61, 60, 61, 52, 43, 42, 33, 42, 51, 52, 43, 42, 33, 42, 33, 42, 51, 52, 43, 42, 43, 42, 41, 32, 31, 22, 21, 12, 13, 14, 5, 4, 4, 4, 4, 5, 4, 5, 5, 14, 13, 4, 5, 14, 5, 5, 4, 5, 14, 23, 14, 15, 24, 25, 16, 17, 16, 17, 16, 15, 6, 5, 4, 4, 3, 4, 3, 4, 13, 4, 3, 4, 3, 4, 13, 12, 13, 22, 21, 12, 13, 14, 13, 22, 13, 22, 21, 12, 3, 4, 13, 22, 13, 22, 21, 12, 11, 20, 19, 28, 27, 18, 19, 28, 29, 28, 27, 36, 45, 45, 54, 63, 63, 63, 63, 63, 63, 72], [40, 41, 32, 23, 32, 41, 32, 31, 30, 21, 20, 19, 20, 19, 20, 11, 12, 13, 4, 3, 12, 13, 22, 13, 4, 13, 4, 3, 12, 13, 12, 3, 12, 21, 22, 21, 20, 11, 20, 11, 20, 19, 20, 11, 20, 11, 20, 11, 20, 11, 12, 21, 20, 11, 12, 13, 4, 13, 22, 21, 20, 11, 12, 13, 12, 11, 20, 21, 12, 21, 12, 13, 22, 21, 12, 13, 22, 21, 20, 19, 20, 19, 20, 19, 20, 11, 20, 19, 20, 19, 28, 27, 28, 27, 18, 9, 9, 9, 10, 19, 28, 27, 18, 19, 20, 19, 28, 29, 38, 39, 48, 57, 48, 47, 46, 45, 46, 55, 64, 63, 72], [40, 39, 48, 57, 56, 65, 64, 55, 54, 63, 72], [40, 31, 22, 31, 30, 21, 22, 21, 12, 11, 20, 29, 20, 29, 20, 29, 38, 47, 48, 57, 56, 65, 64, 73, 72], [40, 39, 48, 57, 66, 57, 56, 65, 56, 55, 64, 63, 63, 72], [40, 39, 48, 57, 56, 47, 48, 47, 46, 55, 54, 54, 45, 54, 45, 45, 54, 45, 45, 54, 55, 54, 55, 54, 55, 54, 55, 54, 54, 63, 54, 45, 45, 54, 55, 54, 45, 54, 45, 54, 63, 72], [40, 49, 40, 31, 32, 41, 42, 33, 42, 41, 32, 41, 32, 41, 40, 39, 48, 57, 48, 47, 48, 57, 48, 57, 56, 57, 58, 67, 58, 57, 56, 55, 54, 63, 64, 73, 72], [40, 49, 50, 59, 50, 51, 52, 53, 52, 53, 52, 53, 52, 53, 52, 53, 52, 53, 52, 53, 52, 53, 52, 61, 52, 43, 52, 61, 60, 69, 70, 79, 78, 77, 78, 79, 79, 79, 78, 69, 68, 77, 77, 76, 76, 77, 76, 75, 74, 65, 64, 63, 72], [40, 39, 40, 31, 40, 49, 50, 59, 58, 57, 48, 39, 38, 47, 48, 39, 40, 39, 48, 49, 50, 49, 58, 57, 56, 47, 38, 47, 38, 39, 40, 49, 40, 31, 32, 31, 40, 39, 40, 49, 58, 49, 58, 49, 50, 49, 50, 49, 50, 49, 40, 39, 48, 49, 40, 39, 40, 39, 48, 39, 48, 39, 40, 39, 48, 39, 48, 49, 50, 49, 50, 49, 50, 49, 50, 59, 68, 67, 68, 77, 77, 76, 75, 76, 76, 76, 77, 76, 77, 76, 77, 76, 76, 77, 76, 77, 76, 77, 76, 77, 76, 77, 77, 77, 78, 77, 76, 67, 66, 57, 48, 49, 50, 49, 40, 39, 40, 39, 48, 49, 50, 59, 58, 49, 50, 49, 40, 39, 48, 49, 58, 49, 58, 49, 50, 59, 58, 49, 50, 59, 58, 49, 50, 59, 58, 49, 58, 49, 58, 49, 40, 39, 48, 39, 48, 39, 38, 37, 28, 19, 28, 19, 28, 19, 20, 11, 12, 3, 2, 11, 20, 19, 20, 29, 28, 19, 20, 29, 20, 19, 20, 29, 20, 19, 28, 37, 36, 27, 27, 18, 9, 9, 0, 0, 0, 1, 10, 11, 20, 29, 20, 29, 20, 29, 20, 29, 20, 29, 28, 29, 28, 19, 20, 29, 20, 29, 28, 19, 28, 19, 18, 18, 9, 10, 19, 28, 29, 20, 29, 20, 21, 20, 21, 12, 11, 20, 29, 20, 29, 20, 19, 20, 11, 20, 29, 20, 29, 20, 29, 28, 19, 10, 11, 20, 29, 20, 29, 20, 19, 28, 29, 38, 39, 38, 39, 48, 49, 50, 59, 58, 49, 58, 49, 58, 67, 66, 57, 56, 65, 56, 55, 64, 55, 54, 55, 46, 45, 46, 55, 54, 55, 54, 55, 54, 45, 54, 54, 54, 54, 55, 54, 55, 54, 45, 54, 54, 45, 54, 45, 54, 45, 54, 45, 54, 54, 55, 46, 45, 54, 54, 45, 54, 54, 45, 36, 27, 27, 18, 18, 18, 18, 9, 0, 0, 0, 0, 9, 0, 0, 1, 10, 1, 10, 11, 12, 21, 22, 23, 22, 21, 20, 11, 12, 21, 20, 11, 12, 21, 20, 19, 10, 11, 12, 21, 20, 29, 20, 19, 20, 11, 12, 11, 10, 11, 20, 11, 20, 11, 10, 1, 0, 9, 0, 9, 0, 0, 0, 0, 9, 0, 0, 9, 0, 0, 0, 0, 9, 0, 0, 1, 0, 1, 10, 1, 10, 11, 20, 11, 2, 11, 12, 13, 22, 31, 40, 39, 48, 39, 40, 49, 58, 49, 58, 59, 58, 59, 58, 49, 58, 49, 50, 49, 58, 49, 50, 49, 58, 49, 50, 51, 60, 69, 60, 69, 70, 71, 71, 71, 71, 71, 62, 71, 71, 80, 79, 78, 69, 70, 79, 70, 79, 70, 71, 80, 80, 79, 70, 71, 71, 80, 80, 79, 80, 71, 70, 79, 80, 80, 71, 80, 80, 79, 80, 80, 79, 70, 69, 78, 69, 70, 79, 80, 79, 70, 71, 80, 79, 70, 71, 80, 80, 80, 71, 70, 61, 70, 69, 78, 77, 76, 75, 76, 76, 75, 74, 65, 64, 63, 72], [40, 39, 40, 49, 50, 49, 40, 41, 32, 33, 34, 43, 34, 43, 42, 41, 32, 33, 42, 41, 32, 33, 42, 41, 40, 49, 40, 49, 48, 39, 48, 47, 48, 39, 30, 29, 28, 29, 38, 37, 38, 29, 38, 29, 38, 37, 38, 37, 38, 37, 38, 29, 28, 37, 38, 37, 38, 47, 48, 49, 40, 39, 38, 47, 38, 37, 36, 45, 54, 45, 54, 63, 63, 54, 63, 63, 63, 54, 54, 55, 64, 63, 63, 63, 63, 63, 63, 63, 63, 63, 63, 72]]",[ 91.  10.  24.  13.  41.  36.  52. 518.]
